,6120511710,6120512960,6120514010,6120514840,6120514850,6120516370,6120521630,6120525920,6120526390,6120528300,6120530610,6120531010,6120534160,6120534990,6120535080,6120535590,6120542900,6120543250,6120543340,6120543520,6120543530,6120543670,6120544540,6120544640,6120546490,6121163840,6121164320,6121164810,6121166370,6121166910,6121167270,6121167720,6121168990,6121172550,6121173500,6121173610,6121174430,6121174830,6121175290,6121175500,6121176270,6121177150
6120511710,0.0,16.1029156945,30.6171352827,41.3508387502,56.2314808884,70.327126788,102.305813908,124.0391083,133.768385426,137.658580868,150.996930279,162.55444726,180.250046042,220.354239962,190.406228073,227.836770862,231.566906757,243.26540782,248.727063151,246.067072007,251.090839124,253.613585841,276.734942788,267.725766469,282.504798197,9.96513500691,6.13111240907,24.902537627,75.1986457754,80.6965068334,88.3931675492,93.5484540937,110.651224111,167.414253786,211.599252303,203.636064604,240.603058128,250.307338947,257.68441914,263.46977003,272.214343366,262.057757386
6120512960,16.1029156945,0.0,14.5167025843,25.2714377734,40.1838564177,54.2899311199,86.220915839,108.004623892,117.844312166,121.733583966,135.088738829,146.727827059,164.410589694,204.388790092,174.61302625,211.831826024,215.957516572,227.685448981,233.144233923,230.487212817,235.45835756,237.976020868,260.808072528,251.948251577,266.681797705,26.0456683655,10.0231759191,8.81516875575,59.1249846356,64.6009859926,72.2910586913,77.4577149403,94.5736648209,151.5731188,195.699469567,187.784261666,224.57599892,234.295161726,241.690292946,247.500956893,256.230281519,246.341778291
6120514010,30.6171352827,14.5167025843,0.0,10.7871744392,25.7269320613,39.8324981352,71.7559727794,93.6173414631,103.608261464,107.494139855,120.864866782,132.601951673,150.260930069,190.07482964,160.515445667,197.467501669,202.057721112,213.814530499,219.268208466,216.61542116,221.525928404,224.037137203,246.534117363,237.848058378,252.527385653,40.5621365769,24.535853346,5.72773581357,44.6256485894,50.0849391738,57.7865023202,62.9825865292,80.1206378616,137.426801318,181.467375032,173.611961374,210.182339274,219.919839403,227.336979571,233.178147123,241.888228096,232.312463634
6120514840,41.3508387502,25.2714377734,10.7871744392,0.0,14.9409061012,29.0453981512,61.2089760188,83.1963856987,93.402886237,97.2800475819,110.659912303,122.513724053,140.13092256,179.719866687,150.442997515,187.042188547,192.190957519,203.974186923,209.420026524,206.772940539,211.615095597,214.11827857,236.220158713,227.743684001,242.356892587,51.308535942,35.2944477683,16.4564206119,33.853576208,39.3553681102,47.1444119163,52.4203237994,69.5920295044,127.309318149,171.22071297,163.442506097,199.713043612,209.475555686,216.92222811,222.803440281,231.486770862,222.290220074
6120514850,56.2314808884,40.1838564177,25.7269320613,14.9409061012,0.0,14.1078602382,46.8704328946,69.046728055,79.6394706096,83.4874405777,96.8480471477,108.88421587,126.395923565,165.561207479,136.791501494,172.760539663,178.830812726,190.645190278,196.07336727,193.437877352,198.165434975,200.65364906,222.102842243,213.970399673,228.469618738,66.1956328054,50.2019090924,31.3719959888,18.9978354191,24.6353027196,32.6412959641,38.0916553574,55.2620385657,113.618325687,157.251081862,149.610552318,185.351745068,195.152784286,202.646054663,208.591428551,217.227698206,208.652876122
6120516370,70.327126788,54.2899311199,39.8324981352,29.0453981512,14.1078602382,0.0,33.6304535205,55.8849196237,66.8992822369,70.6891492848,83.9662161879,96.167662554,113.514758007,152.180449186,123.978624036,159.250479522,166.254307916,178.085451984,183.48936009,180.868658882,185.474823387,187.945397977,208.73004208,200.941641433,215.319317162,80.2921095063,64.3061529444,45.4791910814,5.22366660555,11.0914605333,19.363917679,25.0156923878,41.951344858,100.818065117,144.07230105,136.584841631,171.755928281,181.590545569,189.126282925,195.131930141,203.718732074,195.763770107
6120521630,102.305813908,86.220915839,71.7559727794,61.2089760188,46.8704328946,33.6304535205,0.0,22.256977078,33.4258039855,37.1572059785,50.3680908856,62.6288594392,79.9000829754,118.695789949,90.3780286033,125.898470584,132.72724724,144.561002742,149.951554583,147.33859701,151.894376,154.358592892,175.241686643,167.314168538,181.715874939,112.195808298,96.1859019823,77.4828383358,28.4067880613,22.5395223863,14.2915023052,8.79262718088,8.39375517815,67.2351634485,110.471919723,102.955051691,138.522829813,148.305487809,155.784067341,161.721146516,170.362606693,162.137335056
6120525920,124.0391083,108.004623892,93.6173414631,83.1963856987,69.046728055,55.8849196237,22.256977078,0.0,11.952678192,15.32730514,28.225963173,40.5834375954,57.6912387705,96.5403381194,68.1907247492,103.854091001,110.623573976,122.4558786,127.829042816,125.22595841,129.720024776,132.175866703,153.06832261,145.057483922,159.466366638,133.869135081,117.908822074,99.3321983333,50.6614524777,44.7951666968,36.5456547998,30.9749034044,13.973024983,45.0967440525,88.2266109354,80.7001630386,116.571663925,126.302528183,133.729778409,139.609782006,148.291067333,139.897399812
6120526390,133.768385426,117.844312166,103.608261464,93.402886237,79.6394706096,66.8992822369,33.4258039855,11.952678192,0.0,3.89021649293,17.2591374399,29.276628259,46.7625539066,86.6194142576,57.1548586452,94.2504869078,99.3552140696,111.186756293,116.590144415,113.969498021,118.594184984,121.071376608,142.96833152,134.365754087,148.95408909,143.49908472,127.641887842,109.28607068,61.6885633408,55.8319256973,47.5521842033,41.8847299182,25.4778037643,33.9799036934,77.8611904633,70.0404412346,107.154887576,116.737607365,124.019838893,129.731132936,138.509682699,129.01342156
