,6120378570,6120380280,6120381960,6120383210,6120386870,6120387250,6120390230,6120392730,6120393610,6120396790,6120399490,6120399500,6120400820
6120378570,0.0,6.71651728995,11.2331094836,27.2302177702,28.5769139311,38.8170402758,50.1767425224,53.5305601037,65.0616515257,76.4457254376,76.8191494216,81.9708657983,97.8862184769
6120380280,6.71651728995,0.0,4.54310465913,20.6536242409,21.9773522589,32.122416526,43.4696055121,46.8222020423,58.3591892938,69.7453390957,70.1210884869,75.2819363096,91.2077914903
6120381960,11.2331094836,4.54310465913,0.0,16.1369312435,17.4497082147,27.5862211278,38.9440120355,42.2982090792,53.8287014259,65.2132452693,65.5874053993,70.743789402,86.6667690654
6120383210,27.2302177702,20.6536242409,16.1369312435,0.0,1.40282068803,12.0719251921,23.4323783062,26.7753032823,38.1471542091,49.477438051,49.8289894708,54.9084568848,70.7615939514
6120386870,28.5769139311,21.9773522589,17.4497082147,1.40282068803,0.0,10.6711067014,22.029682878,25.3729637253,36.7504262936,48.0846867635,48.4375676448,53.5229209657,69.3837987668
6120387250,38.8170402758,32.122416526,27.5862211278,12.0719251921,10.6711067014,0.0,11.4100449293,14.7662534901,26.2517457177,37.6307557492,38.0023776576,43.1604688805,59.096937974
6120390230,50.1767425224,43.4696055121,38.9440120355,23.4323783062,22.029682878,11.4100449293,0.0,3.35764598043,14.9009087314,26.2901074789,26.6762723533,31.8858379657,47.8573341031
6120392730,53.5305601037,46.8222020423,42.2982090792,26.7753032823,25.3729637253,14.7662534901,3.35764598043,0.0,11.5658157469,22.9512328942,23.3425489484,28.5682747716,44.5453385989
6120393610,65.0616515257,58.3591892938,53.8287014259,38.1471542091,36.7504262936,26.2517457177,14.9009087314,11.5658157469,0.0,11.3893847452,11.7769144181,17.012264417,32.9916855224
6120396790,76.4457254376,69.7453390957,65.2132452693,49.477438051,48.0846867635,37.6307557492,26.2901074789,22.9512328942,11.3893847452,0.0,0.515136605318,5.76234902559,21.6733447328
6120399490,76.8191494216,70.1210884869,65.5874053993,49.8289894708,48.4375676448,38.0023776576,26.6762723533,23.3425489484,11.7769144181,0.515136605318,0.0,5.30663266883,21.2490089143
6120399500,81.9708657983,75.2819363096,70.743789402,54.9084568848,53.5229209657,43.1604688805,31.8858379657,28.5682747716,17.012264417,5.76234902559,5.30663266883,0.0,15.9794211969
6120400820,97.8862184769,91.2077914903,86.6667690654,70.7615939514,69.3837987668,59.096937974,47.8573341031,44.5453385989,32.9916855224,21.6733447328,21.2490089143,15.9794211969,0.0
